nces_id,n_posts,total_engagement,total_likes,total_comments,total_shares,avg_engagement,median_engagement,p90_engagement,max_engagement,pct_with_image,pct_with_link,pct_with_text
2503030,198,9973,9042,842,89,50.36868686868687,27.0,112.20000000000005,569,0.09090909090909091,0.30303030303030304,0.7676767676767676
3904761,201,3537,2988,212,337,17.597014925373134,11.0,43.0,100,0.8855721393034826,0.2835820895522388,0.39303482587064675
3700630,201,20810,16210,2528,2072,103.53233830845771,73.0,241.0,555,0.44776119402985076,0.23880597014925373,0.6965174129353234
2503360,16,1,1,0,0,0.0625,0.0,0.0,1,0.6875,0.0625,0.75
3900584,205,770,722,46,2,3.7560975609756095,0.0,3.0,344,0.3121951219512195,0.5170731707317073,0.7951219512195122
3606690,198,10139,8962,921,256,51.207070707070706,39.0,113.10000000000008,275,0.4898989898989899,0.21717171717171718,0.9696969696969697
609620,402,8939,6749,686,1504,22.236318407960198,13.0,45.900000000000034,522,0.2835820895522388,0.4154228855721393,0.5696517412935324
3700399,400,2836,2015,723,98,7.09,5.0,17.0,53,0.49,0.545,0.735
3174200,27,11,8,3,0,0.4074074074074074,0.0,1.4000000000000021,4,0.037037037037037035,0.0,0.8888888888888888
3403870,198,2977,2836,9,132,15.035353535353535,7.0,40.30000000000001,141,0.2777777777777778,0.6919191919191919,0.9696969696969697
2005460,404,13617,12082,1086,449,33.70544554455446,11.0,90.79999999999995,462,0.4207920792079208,0.5594059405940595,0.6856435643564357
2601048,406,5619,5278,308,33,13.839901477832512,12.0,28.0,183,0.6822660098522167,0.2315270935960591,0.8103448275862069
2601062,311,1486,817,651,18,4.778135048231511,0.0,6.0,215,0.2347266881028939,0.3633440514469453,0.3762057877813505
2910800,400,8647,7792,606,249,21.6175,11.0,57.10000000000002,178,0.475,0.2775,0.88
4817070,426,29668,20875,5642,3151,69.64319248826291,33.0,150.5,2042,0.528169014084507,0.25821596244131456,0.6244131455399061
4009910,411,13881,11213,1875,793,33.77372262773723,19.0,84.0,210,0.43795620437956206,0.24330900243309003,0.9221411192214112
3610380,398,14567,13522,868,177,36.60050251256281,28.0,81.30000000000001,156,0.628140703517588,0.10804020100502512,0.9195979899497487
612030,200,9999,8481,1269,249,49.995,38.0,100.1,260,0.63,0.245,0.81
4209090,412,8033,6775,644,614,19.49757281553398,17.0,38.0,89,0.0,0.2936893203883495,0.009708737864077669
1803270,203,20801,14800,3654,2347,102.4679802955665,71.0,228.8,800,0.6650246305418719,0.2512315270935961,0.5665024630541872
612090,398,6521,5962,389,170,16.384422110552762,12.0,36.30000000000001,84,0.6934673366834171,0.4271356783919598,0.8768844221105527
1100009,380,5193,4738,395,60,13.66578947368421,10.0,30.0,85,0.7105263157894737,0.20789473684210527,0.7736842105263158
3404680,405,3808,3034,708,66,9.40246913580247,4.0,24.600000000000023,99,0.39012345679012345,0.10617283950617284,0.8691358024691358
4624540,200,3434,3163,165,106,17.17,13.0,40.0,103,0.35,0.12,0.895
4819350,402,27214,23218,3493,503,67.69651741293532,41.0,144.90000000000003,550,0.7114427860696517,0.2736318407960199,0.9303482587064676
403010,412,14102,11869,1542,691,34.228155339805824,20.0,80.90000000000003,324,0.46116504854368934,0.3883495145631068,0.779126213592233
4819500,398,5343,4723,550,70,13.424623115577889,8.0,35.30000000000001,90,0.4798994974874372,0.052763819095477386,0.7060301507537688
4821630,406,14264,11630,2186,448,35.13300492610838,26.0,82.0,194,0.5517241379310345,0.1477832512315271,0.7758620689655172
3405970,398,3740,3412,322,6,9.396984924623116,4.0,27.0,155,0.8015075376884422,0.46733668341708545,0.964824120603015
2700344,199,2561,2235,295,31,12.869346733668342,8.0,28.0,206,0.7035175879396985,0.7035175879396985,0.9748743718592965
2102340,629,20728,15406,4614,708,32.95389507154213,8.0,93.40000000000009,530,0.6534181240063593,0.178060413354531,0.2718600953895072
4200014,151,207,156,15,36,1.3708609271523178,0.0,4.0,25,0.304635761589404,0.5894039735099338,0.8145695364238411
2700342,198,5161,4563,476,122,26.065656565656564,18.0,53.900000000000034,350,0.6717171717171717,0.2676767676767677,0.6818181818181818
3614550,400,8202,7281,653,268,20.505,12.0,49.200000000000045,183,0.57,0.375,0.94
2007750,198,4754,4198,541,15,24.01010101010101,13.0,56.0,164,0.2777777777777778,0.1414141414141414,0.8838383838383839
4702130,424,25884,22086,2243,1555,61.04716981132076,42.0,144.09999999999997,449,0.5377358490566038,0.49292452830188677,0.7570754716981132
4824730,439,9689,7345,1369,975,22.070615034168565,12.0,55.0,302,0.3735763097949886,0.23690205011389523,0.6605922551252847
3100004,394,10307,9163,1046,98,26.15989847715736,12.0,71.49999999999994,219,0.43147208121827413,0.15736040609137056,0.949238578680203
616740,410,8237,6846,487,904,20.090243902439024,12.0,47.0,171,0.5439024390243903,0.5902439024390244,0.8512195121951219
623340,410,22287,18692,2174,1421,54.358536585365854,41.0,110.0,1056,0.424390243902439,0.25853658536585367,0.6634146341463415
3904612,199,7905,6784,954,167,39.72361809045226,17.0,114.20000000000002,509,0.4120603015075377,0.1708542713567839,0.8090452261306532
2919840,198,3879,3263,464,152,19.59090909090909,9.5,56.0,112,0.2676767676767677,0.1111111111111111,0.9494949494949495
632640,408,5633,4872,531,230,13.806372549019608,7.0,32.30000000000001,143,0.38235294117647056,0.4877450980392157,0.9019607843137255
1725290,206,5238,4847,262,129,25.42718446601942,13.0,58.5,306,0.616504854368932,0.34951456310679613,0.9320388349514563
3904947,798,19857,17562,2290,5,24.883458646616543,9.0,75.60000000000014,222,0.5175438596491229,0.08270676691729323,0.8822055137844611
3904936,200,8101,7066,703,332,40.505,18.0,110.29999999999998,284,0.5,0.145,0.765
624360,198,2794,2667,116,11,14.11111111111111,9.0,33.0,74,0.6666666666666666,0.06060606060606061,0.7272727272727273
2923640,326,1374,1250,122,2,4.214723926380368,2.0,10.0,91,0.43558282208588955,0.003067484662576687,0.5337423312883436
2311100,199,1741,544,58,1139,8.748743718592964,2.0,27.200000000000017,130,0.5628140703517588,0.38190954773869346,0.678391959798995
4108430,242,2631,2264,142,225,10.87190082644628,7.0,24.900000000000006,55,0.36363636363636365,0.3760330578512397,0.8099173553719008
1807290,201,2371,1664,121,586,11.796019900497512,4.0,28.0,143,0.6666666666666666,0.263681592039801,0.5771144278606966
3904441,435,10101,7222,1702,1177,23.220689655172414,11.0,51.0,618,0.43448275862068964,0.3471264367816092,0.871264367816092
3409930,198,2667,2456,172,39,13.469696969696969,9.0,28.30000000000001,88,0.4797979797979798,0.3484848484848485,0.8737373737373737
405400,200,876,784,53,39,4.38,3.0,9.0,28,0.69,0.18,0.75
4000789,416,1429,943,320,166,3.4350961538461537,2.0,8.0,51,0.09375,0.7235576923076923,0.8197115384615384
406300,200,3451,3041,211,199,17.255,11.0,34.0,337,0.74,0.345,0.93
102730,199,4986,3703,673,610,25.055276381909547,12.0,57.0,332,0.5175879396984925,0.22110552763819097,0.9095477386934674
2728950,399,26668,24335,2113,220,66.83709273182957,46.0,164.0,370,0.47869674185463656,0.16040100250626566,0.6867167919799498
630510,48,587,318,27,242,12.229166666666666,7.0,29.800000000000026,99,0.125,0.6458333333333334,0.7083333333333334
4900164,399,5844,3413,208,2223,14.646616541353383,6.0,24.399999999999977,1762,0.45363408521303256,0.14786967418546365,0.9348370927318296
4836750,402,18186,15595,1873,718,45.23880597014925,31.0,106.90000000000003,263,0.6965174129353234,0.17661691542288557,0.8756218905472637
2700182,205,6508,5600,467,441,31.746341463414634,20.0,71.0,239,0.43414634146341463,0.3073170731707317,0.8195121951219512
2629490,200,4544,3519,714,311,22.72,10.0,59.39999999999998,253,0.52,0.505,0.94
1800065,399,3370,3076,186,108,8.446115288220552,7.0,17.0,67,0.5939849624060151,0.11779448621553884,0.849624060150376
2011080,201,6017,5364,609,44,29.935323383084576,15.0,78.0,250,0.7810945273631841,0.24378109452736318,0.6567164179104478
2800192,401,8371,7036,443,892,20.875311720698253,12.0,32.0,1464,0.5760598503740648,0.29177057356608477,0.9027431421446384
4220220,200,5149,4913,45,191,25.745,17.0,67.1,171,0.57,0.065,0.65
4837170,224,463,407,20,36,2.0669642857142856,1.0,5.0,26,0.3794642857142857,0.22321428571428573,0.5223214285714286
3625650,198,9013,7738,767,508,45.52020202020202,36.5,95.60000000000002,328,0.6515151515151515,0.25757575757575757,0.9393939393939394
1700324,321,3650,2773,258,619,11.370716510903426,5.0,32.0,108,0.45482866043613707,0.24922118380062305,0.6853582554517134
634710,156,794,638,91,65,5.089743589743589,4.0,11.0,33,0.5384615384615384,0.4935897435897436,0.4358974358974359
2010410,399,16092,14776,1096,220,40.330827067669176,22.0,102.19999999999999,279,0.48872180451127817,0.13533834586466165,0.9323308270676691
637560,198,1407,1302,90,15,7.106060606060606,5.0,15.300000000000011,42,0.8888888888888888,0.37373737373737376,0.9949494949494949
2600223,198,3669,2955,691,23,18.53030303030303,8.0,50.0,158,0.5050505050505051,0.35858585858585856,0.9242424242424242
512520,431,6677,5250,567,860,15.491879350348027,6.0,44.0,214,0.33178654292343385,0.3225058004640371,0.4060324825986079
1800240,198,5226,4440,363,423,26.393939393939394,18.5,52.30000000000001,199,0.5959595959595959,0.5656565656565656,0.9949494949494949
2929280,200,11104,8979,1248,877,55.52,31.0,115.19999999999999,534,0.46,0.355,0.84
103330,210,3145,2423,321,401,14.976190476190476,7.0,35.099999999999994,239,0.24761904761904763,0.4857142857142857,0.44761904761904764
2012330,215,3262,2793,426,43,15.172093023255814,3.0,64.79999999999998,131,0.31627906976744186,0.11162790697674418,0.6883720930232559
5308970,417,9380,7911,904,565,22.49400479616307,13.0,51.0,646,0.6282973621103117,0.10071942446043165,0.5707434052757794
3629040,198,6579,6034,508,37,33.22727272727273,24.5,65.0,188,0.7676767676767676,0.16666666666666666,0.98989898989899
4704200,401,34239,29159,4595,485,85.38403990024938,46.0,201.0,740,0.85785536159601,0.11471321695760599,0.6533665835411472
5103900,37,365,239,126,0,9.864864864864865,7.0,27.799999999999997,45,0.05405405405405406,0.9459459459459459,0.972972972972973
3704800,201,1899,1201,516,182,9.447761194029852,5.0,16.0,133,0.3681592039800995,0.21393034825870647,0.4925373134328358
3700101,39,68,55,11,2,1.7435897435897436,1.0,5.0,12,0.20512820512820512,0.46153846153846156,0.5641025641025641
1741070,232,12808,10593,893,1322,55.206896551724135,25.0,149.70000000000002,619,0.27586206896551724,0.45689655172413796,0.8017241379310345
3100018,403,3828,3538,224,66,9.498759305210918,3.0,27.0,100,0.22332506203473945,0.10669975186104218,0.9528535980148883
4224970,404,6656,5628,497,531,16.475247524752476,8.0,42.69999999999999,194,0.45792079207920794,0.3217821782178218,0.8737623762376238
1000080,198,9195,7805,1313,77,46.43939393939394,26.0,96.30000000000001,342,0.7777777777777778,0.7575757575757576,0.8686868686868687
4003180,198,12834,11226,1554,54,64.81818181818181,44.0,126.0,393,0.7676767676767676,0.1111111111111111,0.702020202020202
2003450,418,14105,12237,1571,297,33.74401913875598,20.0,72.30000000000001,458,0.6794258373205742,0.3444976076555024,0.7894736842105263
1706000,32,226,210,6,10,7.0625,5.0,13.900000000000002,29,0.375,0.21875,0.8125
4501170,198,14005,8449,2153,3403,70.73232323232324,40.5,178.4000000000001,631,0.37373737373737376,0.8232323232323232,0.898989898989899
3301860,1239,21789,17186,1972,2631,17.585956416464892,10.0,41.0,234,0.4915254237288136,0.2122679580306699,0.5746569814366425
4801446,402,16794,14740,1434,620,41.776119402985074,36.0,72.0,235,0.6567164179104478,0.1417910447761194,0.736318407960199
5300480,401,35593,31124,2900,1569,88.76059850374065,60.0,193.0,674,0.6109725685785536,0.33665835411471323,0.9351620947630923
2100570,413,19545,16178,1994,1373,47.32445520581114,32.0,106.0,332,0.45278450363196127,0.387409200968523,0.8523002421307506
2707200,406,11105,10248,511,346,27.352216748768473,4.0,86.0,349,0.3842364532019704,0.49261083743842365,0.7955665024630542
3904778,205,6357,5681,438,238,31.009756097560974,16.0,81.19999999999999,159,0.5024390243902439,0.3121951219512195,0.8731707317073171
1300600,199,19677,17041,2061,575,98.87939698492463,79.0,198.60000000000005,489,0.628140703517588,0.2562814070351759,0.8442211055276382
2910380,232,4471,3877,450,144,19.271551724137932,14.5,37.0,207,0.6077586206896551,0.10344827586206896,0.7758620689655172
4815270,806,56678,42803,9081,4794,70.32009925558313,37.0,178.5,1071,0.6476426799007444,0.3362282878411911,0.8325062034739454
5100750,399,13614,11612,1338,664,34.1203007518797,23.0,74.39999999999998,351,0.40601503759398494,0.12030075187969924,0.8045112781954887
4200857,122,1927,1126,551,250,15.795081967213115,7.5,42.70000000000002,99,0.4918032786885246,0.2459016393442623,0.45901639344262296
2800930,200,4624,3024,1024,576,23.12,15.0,44.099999999999994,434,0.38,0.21,0.715
4703030,403,48607,37129,8586,2892,120.61290322580645,81.0,267.8,1033,0.6129032258064516,0.31017369727047145,0.6799007444168734
3606840,398,11805,9823,1918,64,29.660804020100503,22.5,59.50000000000006,157,0.7939698492462312,0.13819095477386933,0.8341708542713567
2801050,203,4332,1932,1286,1114,21.339901477832512,9.0,33.0,1177,0.6798029556650246,0.18719211822660098,0.7192118226600985
2900612,198,3357,3018,286,53,16.954545454545453,13.5,33.0,82,0.5656565656565656,0.2676767676767677,0.8636363636363636
1730840,199,712,399,1,312,3.577889447236181,0.0,10.0,96,0.04522613065326633,0.9547738693467337,0.9748743718592965
1601020,402,14729,12692,1846,191,36.63930348258707,39.0,67.90000000000003,185,0.7412935323383084,0.11442786069651742,0.7985074626865671
2600192,402,3348,2824,389,135,8.328358208955224,5.0,19.900000000000034,90,0.4626865671641791,0.36318407960199006,0.8034825870646766
803780,202,4856,4006,332,518,24.03960396039604,18.5,54.900000000000006,129,0.42574257425742573,0.44554455445544555,0.9158415841584159
4000800,398,32452,23472,4830,4150,81.53768844221105,33.0,166.3,1530,0.4824120603015075,0.5025125628140703,0.9170854271356784
2700128,198,8349,7884,310,155,42.166666666666664,31.0,94.60000000000002,307,0.696969696969697,0.020202020202020204,0.9242424242424242
3612240,199,16003,13274,1991,738,80.41708542713567,59.0,175.60000000000005,526,0.5678391959798995,0.36683417085427134,0.6532663316582915
3904749,600,127263,103936,19918,3409,212.105,26.5,632.1,4027,0.22833333333333333,0.525,0.7433333333333333
4823010,398,44563,39739,4329,495,111.96733668341709,82.5,234.60000000000002,700,0.5728643216080402,0.18592964824120603,0.9371859296482412
1200810,421,12910,9448,2248,1214,30.665083135391924,14.0,76.0,424,0.6365795724465558,0.3919239904988123,0.665083135391924
400649,397,3588,3333,195,60,9.037783375314861,5.0,23.0,70,0.6700251889168766,0.33753148614609574,0.8740554156171285
3900341,396,4596,3992,372,232,11.606060606060606,9.0,24.0,61,0.6035353535353535,0.08080808080808081,0.8686868686868687
4822320,400,27976,23507,3047,1422,69.94,53.5,140.10000000000002,518,0.5975,0.1375,0.9075
1500030,404,17751,13919,2687,1145,43.93811881188119,21.0,105.79999999999995,728,0.4777227722772277,0.5693069306930693,0.9579207920792079
4823190,402,5535,5069,464,2,13.76865671641791,7.0,34.0,63,0.6194029850746269,0.017412935323383085,0.746268656716418
618510,198,1939,1731,200,8,9.792929292929292,7.0,23.0,40,0.5505050505050505,0.03535353535353535,0.696969696969697
4702070,119,4271,3500,450,321,35.890756302521005,28.0,67.0,195,0.3949579831932773,0.18487394957983194,0.5210084033613446
2620940,231,5604,4432,641,531,24.25974025974026,15.0,59.0,292,0.38961038961038963,0.19480519480519481,0.4458874458874459
5304260,302,8086,6703,965,418,26.774834437086092,16.0,59.0,421,0.5728476821192053,0.25165562913907286,0.7582781456953642
1303210,199,8884,6420,1807,657,44.64321608040201,23.0,112.40000000000012,474,0.46733668341708545,0.21105527638190955,0.7889447236180904
2200207,398,15980,12105,804,3071,40.15075376884422,13.0,93.30000000000001,1020,0.6407035175879398,0.12814070351758794,0.907035175879397
4826220,416,6722,5781,748,193,16.158653846153847,9.0,37.0,182,0.5865384615384616,0.4326923076923077,0.7860576923076923
3100114,201,4717,4113,483,121,23.46766169154229,8.0,68.0,208,0.6666666666666666,0.19900497512437812,0.4129353233830846
4827930,398,3956,3522,394,40,9.93969849246231,5.0,28.0,65,0.4321608040201005,0.05527638190954774,0.8391959798994975
4827990,411,11381,10244,835,302,27.690997566909974,13.0,71.0,239,0.36496350364963503,0.11678832116788321,0.8442822384428224
2919200,404,7212,5710,1338,164,17.85148514851485,9.0,44.69999999999999,169,0.6113861386138614,0.2871287128712871,0.9183168316831684
509060,98,2378,1921,266,191,24.26530612244898,14.5,51.0,172,0.3469387755102041,0.17346938775510204,0.7040816326530612
1806060,187,6493,5205,789,499,34.72192513368984,18.0,78.60000000000002,302,0.39037433155080214,0.2620320855614973,0.8983957219251337
3900587,401,4629,3808,554,267,11.54364089775561,9.0,21.0,336,0.5087281795511222,0.2144638403990025,0.7880299251870324
2911940,398,17819,15442,1745,632,44.7713567839196,24.5,113.30000000000001,227,0.49748743718592964,0.2613065326633166,0.8919597989949749
2507770,201,4490,2733,1432,325,22.33830845771144,7.0,50.0,466,0.39303482587064675,0.24378109452736318,0.7512437810945274
1806600,407,9979,7994,1128,857,24.51842751842752,9.0,59.400000000000034,386,0.6339066339066339,0.18673218673218672,0.7297297297297297
4215210,398,12491,10779,1220,492,31.384422110552762,20.0,79.30000000000001,224,0.46733668341708545,0.19597989949748743,0.8969849246231156
3904550,202,19000,17019,1683,298,94.05940594059406,50.5,266.1,522,0.7920792079207921,0.40594059405940597,0.7376237623762376
2507860,198,5260,4757,278,225,26.565656565656564,12.0,63.0,267,0.29797979797979796,0.21212121212121213,0.797979797979798
3200022,199,421,297,15,109,2.1155778894472363,1.0,5.0,48,0.5025125628140703,0.7386934673366834,0.9597989949748744
3904699,210,10755,9956,484,315,51.214285714285715,35.5,106.39999999999998,267,0.44285714285714284,0.4,0.9285714285714286
1728260,398,5132,4731,392,9,12.894472361809045,2.0,50.0,182,0.20351758793969849,0.29396984924623115,0.9723618090452262
2625320,204,11488,9388,1385,715,56.31372549019608,36.5,142.10000000000005,286,0.6323529411764706,0.22549019607843138,0.7745098039215687
3904990,198,5483,4984,169,330,27.69191919191919,19.5,65.0,203,0.3484848484848485,0.4393939393939394,1.0
1904320,406,13073,11719,842,512,32.19950738916256,22.0,64.5,275,0.6330049261083743,0.13054187192118227,0.8793103448275862
